profileID,respID,qID,altID,obsID,type,price,freshness,image
41,1481,3,3,11843,Fuji,1.5,Average,fuji.jpg
78,1481,4,1,11844,Honeycrisp,1.5,Poor,honeycrisp.jpg
24,1481,4,2,11844,Pink Lady,3,Excellent,pinkLady.jpg
101,1481,4,3,11844,Fuji,4,Poor,fuji.jpg
23,1481,5,1,11845,Honeycrisp,3,Excellent,honeycrisp.jpg
105,1481,5,2,11845,Red Delicious,4,Poor,redDelicious.jpg
31,1481,5,3,11845,Fuji,4,Excellent,fuji.jpg
103,1481,6,1,11846,Honeycrisp,4,Poor,honeycrisp.jpg
59,1481,6,2,11846,Pink Lady,3,Average,pinkLady.jpg
79,1481,6,3,11846,Pink Lady,1.5,Poor,pinkLady.jpg
66,1481,7,1,11847,Fuji,4,Average,fuji.jpg
105,1481,7,2,11847,Red Delicious,4,Poor,redDelicious.jpg
40,1481,7,3,11847,Red Delicious,1,Average,redDelicious.jpg
66,1481,8,1,11848,Fuji,4,Average,fuji.jpg
40,1481,8,2,11848,Red Delicious,1,Average,redDelicious.jpg
68,1481,8,3,11848,Honeycrisp,4,Average,honeycrisp.jpg
49,1482,1,1,11849,Pink Lady,2,Average,pinkLady.jpg
10,1482,1,2,11849,Red Delicious,1.5,Excellent,redDelicious.jpg
4,1482,1,3,11849,Pink Lady,1,Excellent,pinkLady.jpg
96,1482,2,1,11850,Fuji,3.5,Poor,fuji.jpg
101,1482,2,2,11850,Fuji,4,Poor,fuji.jpg
99,1482,2,3,11850,Pink Lady,3.5,Poor,pinkLady.jpg
68,1482,3,1,11851,Honeycrisp,4,Average,honeycrisp.jpg
63,1482,3,2,11851,Honeycrisp,3.5,Average,honeycrisp.jpg
26,1482,3,3,11851,Fuji,3.5,Excellent,fuji.jpg
96,1482,4,1,11852,Fuji,3.5,Poor,fuji.jpg
17,1482,4,2,11852,Gala,2.5,Excellent,gala.jpg
79,1482,4,3,11852,Pink Lady,1.5,Poor,pinkLady.jpg
19,1482,5,1,11853,Pink Lady,2.5,Excellent,pinkLady.jpg
25,1482,5,2,11853,Red Delicious,3,Excellent,redDelicious.jpg
43,1482,5,3,11853,Honeycrisp,1.5,Average,honeycrisp.jpg
24,1482,6,1,11854,Pink Lady,3,Excellent,pinkLady.jpg
34,1482,6,2,11854,Pink Lady,4,Excellent,pinkLady.jpg
9,1482,6,3,11854,Pink Lady,1.5,Excellent,pinkLady.jpg
6,1482,7,1,11855,Fuji,1.5,Excellent,fuji.jpg
17,1482,7,2,11855,Gala,2.5,Excellent,gala.jpg
66,1482,7,3,11855,Fuji,4,Average,fuji.jpg
7,1482,8,1,11856,Gala,1.5,Excellent,gala.jpg
15,1482,8,2,11856,Red Delicious,2,Excellent,redDelicious.jpg
60,1482,8,3,11856,Red Delicious,3,Average,redDelicious.jpg
26,1483,1,1,11857,Fuji,3.5,Excellent,fuji.jpg
83,1483,1,2,11857,Honeycrisp,2,Poor,honeycrisp.jpg
105,1483,1,3,11857,Red Delicious,4,Poor,redDelicious.jpg
18,1483,2,1,11858,Honeycrisp,2.5,Excellent,honeycrisp.jpg
14,1483,2,2,11858,Pink Lady,2,Excellent,pinkLady.jpg
57,1483,2,3,11858,Gala,3,Average,gala.jpg
8,1483,3,1,11859,Honeycrisp,1.5,Excellent,honeycrisp.jpg
79,1483,3,2,11859,Pink Lady,1.5,Poor,pinkLady.jpg
78,1483,3,3,11859,Honeycrisp,1.5,Poor,honeycrisp.jpg
100,1483,4,1,11860,Red Delicious,3.5,Poor,redDelicious.jpg
69,1483,4,2,11860,Pink Lady,4,Average,pinkLady.jpg
86,1483,4,3,11860,Fuji,2.5,Poor,fuji.jpg
59,1483,5,1,11861,Pink Lady,3,Average,pinkLady.jpg
55,1483,5,2,11861,Red Delicious,2.5,Average,redDelicious.jpg
68,1483,5,3,11861,Honeycrisp,4,Average,honeycrisp.jpg
18,1483,6,1,11862,Honeycrisp,2.5,Excellent,honeycrisp.jpg
89,1483,6,2,11862,Pink Lady,2.5,Poor,pinkLady.jpg
10,1483,6,3,11862,Red Delicious,1.5,Excellent,redDelicious.jpg
88,1483,7,1,11863,Honeycrisp,2.5,Poor,honeycrisp.jpg
101,1483,7,2,11863,Fuji,4,Poor,fuji.jpg
50,1483,7,3,11863,Red Delicious,2,Average,redDelicious.jpg
39,1483,8,1,11864,Pink Lady,1,Average,pinkLady.jpg
49,1483,8,2,11864,Pink Lady,2,Average,pinkLady.jpg
47,1483,8,3,11864,Gala,2,Average,gala.jpg
78,1484,1,1,11865,Honeycrisp,1.5,Poor,honeycrisp.jpg
35,1484,1,2,11865,Red Delicious,4,Excellent,redDelicious.jpg
82,1484,1,3,11865,Gala,2,Poor,gala.jpg
101,1484,2,1,11866,Fuji,4,Poor,fuji.jpg
3,1484,2,2,11866,Honeycrisp,1,Excellent,honeycrisp.jpg
77,1484,2,3,11866,Gala,1.5,Poor,gala.jpg
82,1484,3,1,11867,Gala,2,Poor,gala.jpg
29,1484,3,2,11867,Pink Lady,3.5,Excellent,pinkLady.jpg
92,1484,3,3,11867,Gala,3,Poor,gala.jpg
85,1484,4,1,11868,Red Delicious,2,Poor,redDelicious.jpg
17,1484,4,2,11868,Gala,2.5,Excellent,gala.jpg
81,1484,4,3,11868,Fuji,2,Poor,fuji.jpg
72,1484,5,1,11869,Gala,1,Poor,gala.jpg
51,1484,5,2,11869,Fuji,2.5,Average,fuji.jpg
70,1484,5,3,11869,Red Delicious,4,Average,redDelicious.jpg
21,1484,6,1,11870,Fuji,3,Excellent,fuji.jpg
65,1484,6,2,11870,Red Delicious,3.5,Average,redDelicious.jpg
66,1484,6,3,11870,Fuji,4,Average,fuji.jpg
21,1484,7,1,11871,Fuji,3,Excellent,fuji.jpg
46,1484,7,2,11871,Fuji,2,Average,fuji.jpg
55,1484,7,3,11871,Red Delicious,2.5,Average,redDelicious.jpg
44,1484,8,1,11872,Pink Lady,1.5,Average,pinkLady.jpg
39,1484,8,2,11872,Pink Lady,1,Average,pinkLady.jpg
72,1484,8,3,11872,Gala,1,Poor,gala.jpg
59,1485,1,1,11873,Pink Lady,3,Average,pinkLady.jpg
16,1485,1,2,11873,Fuji,2.5,Excellent,fuji.jpg
35,1485,1,3,11873,Red Delicious,4,Excellent,redDelicious.jpg
51,1485,2,1,11874,Fuji,2.5,Average,fuji.jpg
77,1485,2,2,11874,Gala,1.5,Poor,gala.jpg
3,1485,2,3,11874,Honeycrisp,1,Excellent,honeycrisp.jpg
21,1485,3,1,11875,Fuji,3,Excellent,fuji.jpg
48,1485,3,2,11875,Honeycrisp,2,Average,honeycrisp.jpg
93,1485,3,3,11875,Honeycrisp,3,Poor,honeycrisp.jpg
81,1485,4,1,11876,Fuji,2,Poor,fuji.jpg
65,1485,4,2,11876,Red Delicious,3.5,Average,redDelicious.jpg
27,1485,4,3,11876,Gala,3.5,Excellent,gala.jpg
34,1485,5,1,11877,Pink Lady,4,Excellent,pinkLady.jpg
70,1485,5,2,11877,Red Delicious,4,Average,redDelicious.jpg
79,1485,5,3,11877,Pink Lady,1.5,Poor,pinkLady.jpg
48,1485,6,1,11878,Honeycrisp,2,Average,honeycrisp.jpg
67,1485,6,2,11878,Gala,4,Average,gala.jpg
49,1485,6,3,11878,Pink Lady,2,Average,pinkLady.jpg
66,1485,7,1,11879,Fuji,4,Average,fuji.jpg
21,1485,7,2,11879,Fuji,3,Excellent,fuji.jpg
68,1485,7,3,11879,Honeycrisp,4,Average,honeycrisp.jpg
11,1485,8,1,11880,Fuji,2,Excellent,fuji.jpg
52,1485,8,2,11880,Gala,2.5,Average,gala.jpg
84,1485,8,3,11880,Pink Lady,2,Poor,pinkLady.jpg
47,1486,1,1,11881,Gala,2,Average,gala.jpg
41,1486,1,2,11881,Fuji,1.5,Average,fuji.jpg
100,1486,1,3,11881,Red Delicious,3.5,Poor,redDelicious.jpg
52,1486,2,1,11882,Gala,2.5,Average,gala.jpg
60,1486,2,2,11882,Red Delicious,3,Average,redDelicious.jpg
33,1486,2,3,11882,Honeycrisp,4,Excellent,honeycrisp.jpg
20,1486,3,1,11883,Red Delicious,2.5,Excellent,redDelicious.jpg
74,1486,3,2,11883,Pink Lady,1,Poor,pinkLady.jpg
67,1486,3,3,11883,Gala,4,Average,gala.jpg
96,1486,4,1,11884,Fuji,3.5,Poor,fuji.jpg
68,1486,4,2,11884,Honeycrisp,4,Average,honeycrisp.jpg
3,1486,4,3,11884,Honeycrisp,1,Excellent,honeycrisp.jpg
69,1486,5,1,11885,Pink Lady,4,Average,pinkLady.jpg
46,1486,5,2,11885,Fuji,2,Average,fuji.jpg
4,1486,5,3,11885,Pink Lady,1,Excellent,pinkLady.jpg
105,1486,6,1,11886,Red Delicious,4,Poor,redDelicious.jpg
33,1486,6,2,11886,Honeycrisp,4,Excellent,honeycrisp.jpg
93,1486,6,3,11886,Honeycrisp,3,Poor,honeycrisp.jpg
62,1486,7,1,11887,Gala,3.5,Average,gala.jpg
57,1486,7,2,11887,Gala,3,Average,gala.jpg
88,1486,7,3,11887,Honeycrisp,2.5,Poor,honeycrisp.jpg
77,1486,8,1,11888,Gala,1.5,Poor,gala.jpg
85,1486,8,2,11888,Red Delicious,2,Poor,redDelicious.jpg
70,1486,8,3,11888,Red Delicious,4,Average,redDelicious.jpg
46,1487,1,1,11889,Fuji,2,Average,fuji.jpg
77,1487,1,2,11889,Gala,1.5,Poor,gala.jpg
67,1487,1,3,11889,Gala,4,Average,gala.jpg
3,1487,2,1,11890,Honeycrisp,1,Excellent,honeycrisp.jpg
17,1487,2,2,11890,Gala,2.5,Excellent,gala.jpg
96,1487,2,3,11890,Fuji,3.5,Poor,fuji.jpg
33,1487,3,1,11891,Honeycrisp,4,Excellent,honeycrisp.jpg
29,1487,3,2,11891,Pink Lady,3.5,Excellent,pinkLady.jpg
27,1487,3,3,11891,Gala,3.5,Excellent,gala.jpg
83,1487,4,1,11892,Honeycrisp,2,Poor,honeycrisp.jpg
85,1487,4,2,11892,Red Delicious,2,Poor,redDelicious.jpg
42,1487,4,3,11892,Gala,1.5,Average,gala.jpg
61,1487,5,1,11893,Fuji,3.5,Average,fuji.jpg
81,1487,5,2,11893,Fuji,2,Poor,fuji.jpg
89,1487,5,3,11893,Pink Lady,2.5,Poor,pinkLady.jpg
38,1487,6,1,11894,Honeycrisp,1,Average,honeycrisp.jpg
89,1487,6,2,11894,Pink Lady,2.5,Poor,pinkLady.jpg
40,1487,6,3,11894,Red Delicious,1,Average,redDelicious.jpg
36,1487,7,1,11895,Fuji,1,Average,fuji.jpg
86,1487,7,2,11895,Fuji,2.5,Poor,fuji.jpg
4,1487,7,3,11895,Pink Lady,1,Excellent,pinkLady.jpg
11,1487,8,1,11896,Fuji,2,Excellent,fuji.jpg
13,1487,8,2,11896,Honeycrisp,2,Excellent,honeycrisp.jpg
38,1487,8,3,11896,Honeycrisp,1,Average,honeycrisp.jpg
64,1488,1,1,11897,Pink Lady,3.5,Average,pinkLady.jpg
16,1488,1,2,11897,Fuji,2.5,Excellent,fuji.jpg
84,1488,1,3,11897,Pink Lady,2,Poor,pinkLady.jpg
22,1488,2,1,11898,Gala,3,Excellent,gala.jpg
11,1488,2,2,11898,Fuji,2,Excellent,fuji.jpg
51,1488,2,3,11898,Fuji,2.5,Average,fuji.jpg
46,1488,3,1,11899,Fuji,2,Average,fuji.jpg
64,1488,3,2,11899,Pink Lady,3.5,Average,pinkLady.jpg
12,1488,3,3,11899,Gala,2,Excellent,gala.jpg
100,1488,4,1,11900,Red Delicious,3.5,Poor,redDelicious.jpg
46,1488,4,2,11900,Fuji,2,Average,fuji.jpg
94,1488,4,3,11900,Pink Lady,3,Poor,pinkLady.jpg
68,1488,5,1,11901,Honeycrisp,4,Average,honeycrisp.jpg
38,1488,5,2,11901,Honeycrisp,1,Average,honeycrisp.jpg
10,1488,5,3,11901,Red Delicious,1.5,Excellent,redDelicious.jpg
49,1488,6,1,11902,Pink Lady,2,Average,pinkLady.jpg
48,1488,6,2,11902,Honeycrisp,2,Average,honeycrisp.jpg
8,1488,6,3,11902,Honeycrisp,1.5,Excellent,honeycrisp.jpg
93,1488,7,1,11903,Honeycrisp,3,Poor,honeycrisp.jpg
102,1488,7,2,11903,Gala,4,Poor,gala.jpg
34,1488,7,3,11903,Pink Lady,4,Excellent,pinkLady.jpg
73,1488,8,1,11904,Honeycrisp,1,Poor,honeycrisp.jpg
45,1488,8,2,11904,Red Delicious,1.5,Average,redDelicious.jpg
55,1488,8,3,11904,Red Delicious,2.5,Average,redDelicious.jpg
2,1489,1,1,11905,Gala,1,Excellent,gala.jpg
84,1489,1,2,11905,Pink Lady,2,Poor,pinkLady.jpg
52,1489,1,3,11905,Gala,2.5,Average,gala.jpg
29,1489,2,1,11906,Pink Lady,3.5,Excellent,pinkLady.jpg
57,1489,2,2,11906,Gala,3,Average,gala.jpg
30,1489,2,3,11906,Red Delicious,3.5,Excellent,redDelicious.jpg
43,1489,3,1,11907,Honeycrisp,1.5,Average,honeycrisp.jpg
95,1489,3,2,11907,Red Delicious,3,Poor,redDelicious.jpg
102,1489,3,3,11907,Gala,4,Poor,gala.jpg
4,1489,4,1,11908,Pink Lady,1,Excellent,pinkLady.jpg
11,1489,4,2,11908,Fuji,2,Excellent,fuji.jpg
26,1489,4,3,11908,Fuji,3.5,Excellent,fuji.jpg
17,1489,5,1,11909,Gala,2.5,Excellent,gala.jpg
53,1489,5,2,11909,Honeycrisp,2.5,Average,honeycrisp.jpg
74,1489,5,3,11909,Pink Lady,1,Poor,pinkLady.jpg
35,1489,6,1,11910,Red Delicious,4,Excellent,redDelicious.jpg
76,1489,6,2,11910,Fuji,1.5,Poor,fuji.jpg
57,1489,6,3,11910,Gala,3,Average,gala.jpg
7,1489,7,1,11911,Gala,1.5,Excellent,gala.jpg
29,1489,7,2,11911,Pink Lady,3.5,Excellent,pinkLady.jpg
43,1489,7,3,11911,Honeycrisp,1.5,Average,honeycrisp.jpg
71,1489,8,1,11912,Fuji,1,Poor,fuji.jpg
97,1489,8,2,11912,Gala,3.5,Poor,gala.jpg
35,1489,8,3,11912,Red Delicious,4,Excellent,redDelicious.jpg
86,1490,1,1,11913,Fuji,2.5,Poor,fuji.jpg
30,1490,1,2,11913,Red Delicious,3.5,Excellent,redDelicious.jpg
45,1490,1,3,11913,Red Delicious,1.5,Average,redDelicious.jpg
79,1490,2,1,11914,Pink Lady,1.5,Poor,pinkLady.jpg
96,1490,2,2,11914,Fuji,3.5,Poor,fuji.jpg
64,1490,2,3,11914,Pink Lady,3.5,Average,pinkLady.jpg
83,1490,3,1,11915,Honeycrisp,2,Poor,honeycrisp.jpg
88,1490,3,2,11915,Honeycrisp,2.5,Poor,honeycrisp.jpg
27,1490,3,3,11915,Gala,3.5,Excellent,gala.jpg
45,1490,4,1,11916,Red Delicious,1.5,Average,redDelicious.jpg
27,1490,4,2,11916,Gala,3.5,Excellent,gala.jpg
89,1490,4,3,11916,Pink Lady,2.5,Poor,pinkLady.jpg
103,1490,5,1,11917,Honeycrisp,4,Poor,honeycrisp.jpg
50,1490,5,2,11917,Red Delicious,2,Average,redDelicious.jpg
60,1490,5,3,11917,Red Delicious,3,Average,redDelicious.jpg
65,1490,6,1,11918,Red Delicious,3.5,Average,redDelicious.jpg
19,1490,6,2,11918,Pink Lady,2.5,Excellent,pinkLady.jpg
29,1490,6,3,11918,Pink Lady,3.5,Excellent,pinkLady.jpg
88,1490,7,1,11919,Honeycrisp,2.5,Poor,honeycrisp.jpg
70,1490,7,2,11919,Red Delicious,4,Average,redDelicious.jpg
102,1490,7,3,11919,Gala,4,Poor,gala.jpg
76,1490,8,1,11920,Fuji,1.5,Poor,fuji.jpg
67,1490,8,2,11920,Gala,4,Average,gala.jpg
68,1490,8,3,11920,Honeycrisp,4,Average,honeycrisp.jpg
79,1491,1,1,11921,Pink Lady,1.5,Poor,pinkLady.jpg
74,1491,1,2,11921,Pink Lady,1,Poor,pinkLady.jpg
24,1491,1,3,11921,Pink Lady,3,Excellent,pinkLady.jpg
67,1491,2,1,11922,Gala,4,Average,gala.jpg
26,1491,2,2,11922,Fuji,3.5,Excellent,fuji.jpg
87,1491,2,3,11922,Gala,2.5,Poor,gala.jpg
90,1491,3,1,11923,Red Delicious,2.5,Poor,redDelicious.jpg
1,1491,3,2,11923,Fuji,1,Excellent,fuji.jpg
58,1491,3,3,11923,Honeycrisp,3,Average,honeycrisp.jpg
63,1491,4,1,11924,Honeycrisp,3.5,Average,honeycrisp.jpg
105,1491,4,2,11924,Red Delicious,4,Poor,redDelicious.jpg
3,1491,4,3,11924,Honeycrisp,1,Excellent,honeycrisp.jpg
87,1491,5,1,11925,Gala,2.5,Poor,gala.jpg
64,1491,5,2,11925,Pink Lady,3.5,Average,pinkLady.jpg
27,1491,5,3,11925,Gala,3.5,Excellent,gala.jpg
104,1491,6,1,11926,Pink Lady,4,Poor,pinkLady.jpg
10,1491,6,2,11926,Red Delicious,1.5,Excellent,redDelicious.jpg
88,1491,6,3,11926,Honeycrisp,2.5,Poor,honeycrisp.jpg
8,1491,7,1,11927,Honeycrisp,1.5,Excellent,honeycrisp.jpg
10,1491,7,2,11927,Red Delicious,1.5,Excellent,redDelicious.jpg
54,1491,7,3,11927,Pink Lady,2.5,Average,pinkLady.jpg
94,1491,8,1,11928,Pink Lady,3,Poor,pinkLady.jpg
63,1491,8,2,11928,Honeycrisp,3.5,Average,honeycrisp.jpg
33,1491,8,3,11928,Honeycrisp,4,Excellent,honeycrisp.jpg
35,1492,1,1,11929,Red Delicious,4,Excellent,redDelicious.jpg
2,1492,1,2,11929,Gala,1,Excellent,gala.jpg
28,1492,1,3,11929,Honeycrisp,3.5,Excellent,honeycrisp.jpg
9,1492,2,1,11930,Pink Lady,1.5,Excellent,pinkLady.jpg
2,1492,2,2,11930,Gala,1,Excellent,gala.jpg
41,1492,2,3,11930,Fuji,1.5,Average,fuji.jpg
93,1492,3,1,11931,Honeycrisp,3,Poor,honeycrisp.jpg
67,1492,3,2,11931,Gala,4,Average,gala.jpg
97,1492,3,3,11931,Gala,3.5,Poor,gala.jpg
54,1492,4,1,11932,Pink Lady,2.5,Average,pinkLady.jpg
70,1492,4,2,11932,Red Delicious,4,Average,redDelicious.jpg
3,1492,4,3,11932,Honeycrisp,1,Excellent,honeycrisp.jpg
54,1492,5,1,11933,Pink Lady,2.5,Average,pinkLady.jpg
30,1492,5,2,11933,Red Delicious,3.5,Excellent,redDelicious.jpg
26,1492,5,3,11933,Fuji,3.5,Excellent,fuji.jpg
17,1492,6,1,11934,Gala,2.5,Excellent,gala.jpg
3,1492,6,2,11934,Honeycrisp,1,Excellent,honeycrisp.jpg
14,1492,6,3,11934,Pink Lady,2,Excellent,pinkLady.jpg
33,1492,7,1,11935,Honeycrisp,4,Excellent,honeycrisp.jpg
38,1492,7,2,11935,Honeycrisp,1,Average,honeycrisp.jpg
3,1492,7,3,11935,Honeycrisp,1,Excellent,honeycrisp.jpg
11,1492,8,1,11936,Fuji,2,Excellent,fuji.jpg
70,1492,8,2,11936,Red Delicious,4,Average,redDelicious.jpg
63,1492,8,3,11936,Honeycrisp,3.5,Average,honeycrisp.jpg
22,1493,1,1,11937,Gala,3,Excellent,gala.jpg
35,1493,1,2,11937,Red Delicious,4,Excellent,redDelicious.jpg
90,1493,1,3,11937,Red Delicious,2.5,Poor,redDelicious.jpg
80,1493,2,1,11938,Red Delicious,1.5,Poor,redDelicious.jpg
33,1493,2,2,11938,Honeycrisp,4,Excellent,honeycrisp.jpg
43,1493,2,3,11938,Honeycrisp,1.5,Average,honeycrisp.jpg
94,1493,3,1,11939,Pink Lady,3,Poor,pinkLady.jpg
39,1493,3,2,11939,Pink Lady,1,Average,pinkLady.jpg
79,1493,3,3,11939,Pink Lady,1.5,Poor,pinkLady.jpg
36,1493,4,1,11940,Fuji,1,Average,fuji.jpg
23,1493,4,2,11940,Honeycrisp,3,Excellent,honeycrisp.jpg
77,1493,4,3,11940,Gala,1.5,Poor,gala.jpg
48,1493,5,1,11941,Honeycrisp,2,Average,honeycrisp.jpg
54,1493,5,2,11941,Pink Lady,2.5,Average,pinkLady.jpg
40,1493,5,3,11941,Red Delicious,1,Average,redDelicious.jpg
21,1493,6,1,11942,Fuji,3,Excellent,fuji.jpg
31,1493,6,2,11942,Fuji,4,Excellent,fuji.jpg
37,1493,6,3,11942,Gala,1,Average,gala.jpg
72,1493,7,1,11943,Gala,1,Poor,gala.jpg
78,1493,7,2,11943,Honeycrisp,1.5,Poor,honeycrisp.jpg
91,1493,7,3,11943,Fuji,3,Poor,fuji.jpg
55,1493,8,1,11944,Red Delicious,2.5,Average,redDelicious.jpg
80,1493,8,2,11944,Red Delicious,1.5,Poor,redDelicious.jpg
39,1493,8,3,11944,Pink Lady,1,Average,pinkLady.jpg
54,1494,1,1,11945,Pink Lady,2.5,Average,pinkLady.jpg
18,1494,1,2,11945,Honeycrisp,2.5,Excellent,honeycrisp.jpg
2,1494,1,3,11945,Gala,1,Excellent,gala.jpg
56,1494,2,1,11946,Fuji,3,Average,fuji.jpg
22,1494,2,2,11946,Gala,3,Excellent,gala.jpg
4,1494,2,3,11946,Pink Lady,1,Excellent,pinkLady.jpg
23,1494,3,1,11947,Honeycrisp,3,Excellent,honeycrisp.jpg
103,1494,3,2,11947,Honeycrisp,4,Poor,honeycrisp.jpg
69,1494,3,3,11947,Pink Lady,4,Average,pinkLady.jpg
82,1494,4,1,11948,Gala,2,Poor,gala.jpg
14,1494,4,2,11948,Pink Lady,2,Excellent,pinkLady.jpg
69,1494,4,3,11948,Pink Lady,4,Average,pinkLady.jpg
29,1494,5,1,11949,Pink Lady,3.5,Excellent,pinkLady.jpg
73,1494,5,2,11949,Honeycrisp,1,Poor,honeycrisp.jpg
1,1494,5,3,11949,Fuji,1,Excellent,fuji.jpg
85,1494,6,1,11950,Red Delicious,2,Poor,redDelicious.jpg
86,1494,6,2,11950,Fuji,2.5,Poor,fuji.jpg
23,1494,6,3,11950,Honeycrisp,3,Excellent,honeycrisp.jpg
24,1494,7,1,11951,Pink Lady,3,Excellent,pinkLady.jpg
104,1494,7,2,11951,Pink Lady,4,Poor,pinkLady.jpg
4,1494,7,3,11951,Pink Lady,1,Excellent,pinkLady.jpg
7,1494,8,1,11952,Gala,1.5,Excellent,gala.jpg
89,1494,8,2,11952,Pink Lady,2.5,Poor,pinkLady.jpg
68,1494,8,3,11952,Honeycrisp,4,Average,honeycrisp.jpg
26,1495,1,1,11953,Fuji,3.5,Excellent,fuji.jpg
52,1495,1,2,11953,Gala,2.5,Average,gala.jpg
41,1495,1,3,11953,Fuji,1.5,Average,fuji.jpg
21,1495,2,1,11954,Fuji,3,Excellent,fuji.jpg
56,1495,2,2,11954,Fuji,3,Average,fuji.jpg
86,1495,2,3,11954,Fuji,2.5,Poor,fuji.jpg
96,1495,3,1,11955,Fuji,3.5,Poor,fuji.jpg
38,1495,3,2,11955,Honeycrisp,1,Average,honeycrisp.jpg
43,1495,3,3,11955,Honeycrisp,1.5,Average,honeycrisp.jpg
63,1495,4,1,11956,Honeycrisp,3.5,Average,honeycrisp.jpg
87,1495,4,2,11956,Gala,2.5,Poor,gala.jpg
7,1495,4,3,11956,Gala,1.5,Excellent,gala.jpg
68,1495,5,1,11957,Honeycrisp,4,Average,honeycrisp.jpg
59,1495,5,2,11957,Pink Lady,3,Average,pinkLady.jpg
17,1495,5,3,11957,Gala,2.5,Excellent,gala.jpg
52,1495,6,1,11958,Gala,2.5,Average,gala.jpg
15,1495,6,2,11958,Red Delicious,2,Excellent,redDelicious.jpg
11,1495,6,3,11958,Fuji,2,Excellent,fuji.jpg
34,1495,7,1,11959,Pink Lady,4,Excellent,pinkLady.jpg
6,1495,7,2,11959,Fuji,1.5,Excellent,fuji.jpg
38,1495,7,3,11959,Honeycrisp,1,Average,honeycrisp.jpg
6,1495,8,1,11960,Fuji,1.5,Excellent,fuji.jpg
98,1495,8,2,11960,Honeycrisp,3.5,Poor,honeycrisp.jpg
3,1495,8,3,11960,Honeycrisp,1,Excellent,honeycrisp.jpg
73,1496,1,1,11961,Honeycrisp,1,Poor,honeycrisp.jpg
24,1496,1,2,11961,Pink Lady,3,Excellent,pinkLady.jpg
58,1496,1,3,11961,Honeycrisp,3,Average,honeycrisp.jpg
68,1496,2,1,11962,Honeycrisp,4,Average,honeycrisp.jpg
96,1496,2,2,11962,Fuji,3.5,Poor,fuji.jpg
48,1496,2,3,11962,Honeycrisp,2,Average,honeycrisp.jpg
27,1496,3,1,11963,Gala,3.5,Excellent,gala.jpg
50,1496,3,2,11963,Red Delicious,2,Average,redDelicious.jpg
98,1496,3,3,11963,Honeycrisp,3.5,Poor,honeycrisp.jpg
104,1496,4,1,11964,Pink Lady,4,Poor,pinkLady.jpg
61,1496,4,2,11964,Fuji,3.5,Average,fuji.jpg
2,1496,4,3,11964,Gala,1,Excellent,gala.jpg
60,1496,5,1,11965,Red Delicious,3,Average,redDelicious.jpg
76,1496,5,2,11965,Fuji,1.5,Poor,fuji.jpg
87,1496,5,3,11965,Gala,2.5,Poor,gala.jpg
23,1496,6,1,11966,Honeycrisp,3,Excellent,honeycrisp.jpg
66,1496,6,2,11966,Fuji,4,Average,fuji.jpg
103,1496,6,3,11966,Honeycrisp,4,Poor,honeycrisp.jpg
44,1496,7,1,11967,Pink Lady,1.5,Average,pinkLady.jpg
59,1496,7,2,11967,Pink Lady,3,Average,pinkLady.jpg
82,1496,7,3,11967,Gala,2,Poor,gala.jpg
105,1496,8,1,11968,Red Delicious,4,Poor,redDelicious.jpg
17,1496,8,2,11968,Gala,2.5,Excellent,gala.jpg
19,1496,8,3,11968,Pink Lady,2.5,Excellent,pinkLady.jpg
81,1497,1,1,11969,Fuji,2,Poor,fuji.jpg
77,1497,1,2,11969,Gala,1.5,Poor,gala.jpg
87,1497,1,3,11969,Gala,2.5,Poor,gala.jpg
26,1497,2,1,11970,Fuji,3.5,Excellent,fuji.jpg
69,1497,2,2,11970,Pink Lady,4,Average,pinkLady.jpg
13,1497,2,3,11970,Honeycrisp,2,Excellent,honeycrisp.jpg
36,1497,3,1,11971,Fuji,1,Average,fuji.jpg
21,1497,3,2,11971,Fuji,3,Excellent,fuji.jpg
86,1497,3,3,11971,Fuji,2.5,Poor,fuji.jpg
10,1497,4,1,11972,Red Delicious,1.5,Excellent,redDelicious.jpg
63,1497,4,2,11972,Honeycrisp,3.5,Average,honeycrisp.jpg
19,1497,4,3,11972,Pink Lady,2.5,Excellent,pinkLady.jpg
21,1497,5,1,11973,Fuji,3,Excellent,fuji.jpg
80,1497,5,2,11973,Red Delicious,1.5,Poor,redDelicious.jpg
75,1497,5,3,11973,Red Delicious,1,Poor,redDelicious.jpg
45,1497,6,1,11974,Red Delicious,1.5,Average,redDelicious.jpg
19,1497,6,2,11974,Pink Lady,2.5,Excellent,pinkLady.jpg
69,1497,6,3,11974,Pink Lady,4,Average,pinkLady.jpg
68,1497,7,1,11975,Honeycrisp,4,Average,honeycrisp.jpg
30,1497,7,2,11975,Red Delicious,3.5,Excellent,redDelicious.jpg
5,1497,7,3,11975,Red Delicious,1,Excellent,redDelicious.jpg
78,1497,8,1,11976,Honeycrisp,1.5,Poor,honeycrisp.jpg
56,1497,8,2,11976,Fuji,3,Average,fuji.jpg
70,1497,8,3,11976,Red Delicious,4,Average,redDelicious.jpg
78,1498,1,1,11977,Honeycrisp,1.5,Poor,honeycrisp.jpg
59,1498,1,2,11977,Pink Lady,3,Average,pinkLady.jpg
5,1498,1,3,11977,Red Delicious,1,Excellent,redDelicious.jpg
11,1498,2,1,11978,Fuji,2,Excellent,fuji.jpg
93,1498,2,2,11978,Honeycrisp,3,Poor,honeycrisp.jpg
